topic_id,topic_id_url,topic_name,subfield_name,field_name,domain_name,is_digital,daisy_group,ce_core,keywords
T13031,https://openalex.org/T13031,Civil and Structural Engineering Research,Civil and Structural Engineering,Engineering,Physical Sciences,0,other_green,0,Civil Engineering; Construction; Structural Health Monitoring; Bridge Engineering; Geotechnical Design; Material Properties; Historical Analysis; Sustainable Development; Concrete Technology; Infrastructure Maintenance
T10101,https://openalex.org/T10101,Cloud Computing and Resource Management,Information Systems,Computer Science,Physical Sciences,1,other_green,0,Cloud Computing; Big Data; MapReduce; Virtualization; Data Centers; Resource Management; Hadoop; Distributed Systems; Energy Efficiency; Scalability
T14464,https://openalex.org/T14464,Community Development and Social Impact,Finance,"Economics, Econometrics and Finance",Social Sciences,0,other_green,0,Impact Investing; Social Impact Bonds; Finance; Social Finance; Investment; Policy; Outcomes Measurement; Philanthropy; Marketization; Sustainable Development
T14243,https://openalex.org/T14243,Creative Drama in Education,Visual Arts and Performing Arts,Arts and Humanities,Social Sciences,0,other_green,0,Creative Drama; Education; Qualitative Research; Social Skills; Student Achievement; Teaching Method; Sustainable Development Goals; Content Analysis; Coastal Areas; Bangladesh
T11846,https://openalex.org/T11846,Cultural Heritage Management and Preservation,Archeology,Arts and Humanities,Social Sciences,0,other_green,0,Adaptive Reuse; Intangible Heritage; Sustainable Development; Community Participation; Heritage Conservation; Urban Development; UNESCO World Heritage; Cultural Sustainability; Historic Buildings; Social Value
T12958,https://openalex.org/T12958,Digital Economy and Transformation,Strategy and Management,"Business, Management and Accounting",Social Sciences,0,other_green,0,Digital Transformation; Sustainable Development Goals; Economic Performance; Innovation Networks; Global Competitiveness; Knowledge Management; Industrial Policy; Human Capital Management; Entrepreneurial Leadership; Social Media and Politics
T12885,https://openalex.org/T12885,Digital Innovation in Industries,Management of Technology and Innovation,"Business, Management and Accounting",Social Sciences,1,other_green,0,Digital Transformation; Business Models; Artificial Intelligence; Customer Experience; Technology Innovation; Big Data; E-commerce; Mobile Health; Omni-Channel Strategy; Sustainable Development
T13475,https://openalex.org/T13475,Digital Transformation in Law,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences,1,other_green,0,Digital Economy; Legal Regulation; Genetic Information; Artificial Intelligence; Energy Efficiency; Blockchain Technology; Socio-Economic Inequality; Smart Contracts; Information Security; Innovation Development
T12879,https://openalex.org/T12879,Distributed Sensor Networks and Detection Algorithms,Computer Networks and Communications,Computer Science,Physical Sciences,1,other_green,0,Distributed Detection; Wireless Sensor Networks; Decentralized Estimation; Quantization; Channel-Aware Fusion; Energy Efficiency; Byzantine Attacks; Optimal Power Allocation; Cooperative Routing; Sparsity-Aware Selection
T13751,https://openalex.org/T13751,Diverse Approaches in Healthcare and Education Studies,"Public Health, Environmental and Occupational Health",Medicine,Health Sciences,0,other_green,0,Nursing; Research Trends; Health Care; Analysis; Social Network Analysis; Structural Equation Modeling; Qualitative Research; Semantic Network Analysis; Text Mining; Greenhouse Gas Inventory
T14145,https://openalex.org/T14145,Diverse Cultural Media Analysis,Media Technology,Engineering,Physical Sciences,1,other_green,0,Smart Refrigerator; IoT; PDCA Cycle; Inventory Management; Healthcare Management; RFID Technology; Food Management; Machine Learning; User Acceptance; Energy Efficiency
T13227,https://openalex.org/T13227,Diverse Global Economic and Educational Challenges,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0,other_green,0,Sustainable Development; Economic Growth; Education; Innovation; Wooden Furniture Industry; Globalization; Employability Skills; Environmental Sustainability; Knowledge Society; Social Justice
T14073,https://openalex.org/T14073,Diverse Global Research Studies,Sociology and Political Science,Social Sciences,Social Sciences,0,other_green,0,Water Crisis; Social Inequality; Global Development; Environmental Policy; Health Impact; Economic Reforms; Human Rights Law; Climate Change; International Cooperation; Socioeconomic Disparities
T13290,https://openalex.org/T13290,Diverse Industrial Engineering Technologies,Industrial and Manufacturing Engineering,Engineering,Physical Sciences,0,other_green,0,Industrial Engineering; Technology Development; Manufacturing Processes; Energy Efficiency; Metallurgical Processes; Material Science; Process Optimization; Mechanical Modeling; Quality Control; Sustainable Production
T14491,https://openalex.org/T14491,Diverse academic and cultural studies,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0,other_green,0,Knowledge Economy; Innovation; Territorial Marketing; Industrial Districts; Cultural Heritage; Sustainable Development; Globalization; Small and Medium Enterprises; Social Responsibility; Art and Design
T13825,https://openalex.org/T13825,Economic Policies and Impacts,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0,other_green,0,Tax Competition; Fiscal Decentralization; Monetary Policy Transmission; Labor Market Flexibility; International Trade; Climate Change Policy; Pension Reforms; Regulatory Risk; Immigration Policies; Public Goods Provision
T13473,https://openalex.org/T13473,Economic Zones and Regional Development,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences,0,other_green,0,Special Economic Zones; Export Processing Zones; Economic Impact; Regional Development; Industrial Clusters; Global Trade; Ethnic Diversity; Sustainable Development; FDI Attraction; Labor Conditions
T14129,https://openalex.org/T14129,Economic and Business Studies,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0,other_green,0,Globalization; Economic Policy; Public Health; COVID-19; International Trade; Leadership; Financial Stability; Regional Development; Organizational Economics; Sustainable Development
T12667,https://openalex.org/T12667,Economic and Technological Developments in Russia,Development,Social Sciences,Social Sciences,0,other_green,0,Economic Development; Innovation; Climate Change; Global Economy; Russian Economy; Digital Transformation; Sustainable Development; Knowledge Clusters; Regional Development; Macroeconomic Assessment
T14087,https://openalex.org/T14087,"Economic, Educational, Environmental and Organizational Development",General Social Sciences,Social Sciences,Social Sciences,0,other_green,0,Research Methods; Health Sciences; Urban Landscapes; Sustainability Economics; Nutrition and Lifestyle; Climate Change; Educational Technology; Financial Reporting; Cultural Studies; Globalization Effects
T14112,https://openalex.org/T14112,"Economic, financial, and policy analysis","General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences,0,other_green,0,Globalization; Financial Crisis; Economic Policy; Development Studies; Monetary Policy; Trade Regulation; Sustainable Development; Institutional Reform; Banking Regulation; International Trade
T10909,https://openalex.org/T10909,Edible Oils Quality and Analysis,Organic Chemistry,Chemistry,Physical Sciences,0,other_green,0,Olive Oil; Antioxidant Activity; Phenolic Compounds; Health Effects; Oxidative Stability; Fatty Acids; Polyphenols; Extraction Methods; Biological Activities; Waste Management
T13932,https://openalex.org/T13932,"Education, Technology, and Economics",Information Systems,Computer Science,Physical Sciences,1,other_green,0,Digital Economy; Knowledge Management; Information Technology; E-commerce; Big Data; Education; Sustainable Development; Innovation; Social Science Research; Human Rights
T14462,https://openalex.org/T14462,Educational Methods and Impacts,Education,Social Sciences,Social Sciences,0,other_green,0,Digital Parenting; Appropriate Technology; Gadget Usage; Social Interaction; Media Literacy; Child Development; Remote Sensing; Community Empowerment; Educational Technology; Sustainable Development
T13386,https://openalex.org/T13386,Educational Methods and Teacher Development,Information Systems,Computer Science,Physical Sciences,0,other_green,0,Education; Technology; Innovation; Pedagogy; Digital Literacy; Online Learning; Curriculum Design; Teacher Training; Cognitive Development; Sustainable Development
T14227,https://openalex.org/T14227,Educational Practices and Challenges,Education,Social Sciences,Social Sciences,0,other_green,0,Education; Innovation; Sustainable Development; Teacher Professional Development; Cultural Diversity; Digital Learning; Inclusive Education; Entrepreneurship in Education; Global Citizenship Education; Social Studies
T10357,https://openalex.org/T10357,Efficiency Analysis Using DEA,Management Science and Operations Research,Decision Sciences,Social Sciences,0,other_green,0,Data Envelopment Analysis; Efficiency Measurement; Productivity Growth; Environmental Efficiency; DEA Models; Technical Efficiency; Energy Efficiency; Banking Efficiency; Non-parametric Frontier Models; DEA Applications
T12737,https://openalex.org/T12737,Electrical Fault Detection and Protection,Electrical and Electronic Engineering,Engineering,Physical Sciences,1,other_green,0,Arc Fault; Detection; Localization; Electrical Systems; Reflectometry; Photovoltaic Systems; Time-Domain Analysis; Series Faults; Wire Diagnosis; Aircraft Wiring
T14011,https://openalex.org/T14011,Elevator Systems and Control,Control and Systems Engineering,Engineering,Physical Sciences,0,other_green,0,Elevator; Traffic Control; Group Scheduling; Energy Efficiency; Simulation; Genetic Algorithm; Fuzzy Logic; Escalator Injuries; Supervisory Control; IoT Technology
T14450,https://openalex.org/T14450,Employee Welfare and Language Studies,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",Social Sciences,0,other_green,0,Employee Welfare; Labour Market; Workforce Performance; Social Entrepreneurship; Sustainable Development; Language Development; Second Language Acquisition; Environmental Sustainability; Global Economic Crisis; Family Structure
T10080,https://openalex.org/T10080,Energy Efficient Wireless Sensor Networks,Computer Networks and Communications,Computer Science,Physical Sciences,1,other_green,0,Wireless Sensor Networks; Energy-Efficient Protocols; Routing Techniques; Clustering Algorithms; Data Aggregation; Coverage and Connectivity; Mobile Sensor Deployment; MAC Protocols; Environmental Monitoring; Healthcare Applications
T13985,https://openalex.org/T13985,Enterprise Management and Information Systems,Management of Technology and Innovation,"Business, Management and Accounting",Social Sciences,0,other_green,0,Innovation; Management; Economic Development; Information Technology; Sustainable Development; Entrepreneurship; Knowledge Management; Investment; Human Resources; Regional Integration
T13722,https://openalex.org/T13722,Ergonomics and Human Factors,Biomedical Engineering,Engineering,Physical Sciences,0,other_green,0,Ergonomics; Sustainability; Human Factors; Green Ergonomics; Work Systems; Sustainable Development; Environmental Technology; Agent-Based Simulation; Digitalization; Polymer Coatings
T13514,https://openalex.org/T13514,Experience-Based Knowledge Management,Artificial Intelligence,Computer Science,Physical Sciences,1,other_green,0,Decisional DNA; Set of Experience Knowledge Structure; Ontology System; Renewable Energy Sources; International Standards; Internet of Things; Cognitive Vision Systems; Information Technology; Semantic-based Academic Social Network; Environmental Management
T14083,https://openalex.org/T14083,Extremum Seeking Control Systems,Control and Systems Engineering,Engineering,Physical Sciences,0,other_green,0,Extremum Seeking; Nonlinear Control; Adaptive Control; Stochastic Optimization; Dynamic Systems; Feedback Control; Parameter Estimation; Real-time Optimization; Multivariable Control; Source Seeking
T11664,https://openalex.org/T11664,Fiber-reinforced polymer composites,Mechanical Engineering,Engineering,Physical Sciences,0,other_green,0,Carbon Fiber; Recycling; Composite Materials; Polymer Composites; Interfacial Properties; Thermal Treatment; Graphene Oxide; Mechanical Properties; Environmental Impact; Pyrolysis
